project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PBCA-DE	ICGC_MB34	EGAN00001041653	EGAX00001031181	EGAR00001031408	WHOLE_GENOME_tumor_ICGC_MB34_merged.bam.rmdup.bam	EGAF00000073428	f23a222aa6d2dfc51117151ba864f015	ccfcbc3073a6838ec197fee518e97a41	EGAD00001001625,EGAD00001000122,EGAD00001000697
PBCA-DE	ICGC_BL34	EGAN00001041612	EGAX00001031149	EGAR00001031443	WHOLE_GENOME_control_ICGC_MB34_merged.bam.rmdup.bam	EGAF00000073429	7e5d837189e444d74576d7acab12b7b2	db679f98af098b0c7d52bd857a8a876c	EGAD00001001625,EGAD00001000122,EGAD00001000697
PBCA-DE	ICGC_MB34	EGAN00001041653	EGAX00001128029	EGAR00001131964	ICGCpedbrainWGBS_MB34_BD08T8ACXX_4_1.fastq.gz.gpg	EGAF00000239039	e9ce017fc3c3ed7a9f1055299e87aa05	662464019ad3f551115f0d59d73ae372	EGAD00001000644,EGAD00001001630
PBCA-DE	ICGC_MB28	EGAN00001041649	EGAX00001031157	EGAR00001031442	WHOLE_GENOME_tumor_ICGC_MB28_merged.bam.rmdup.bam	EGAF00000073420	685a0cb11bddba0dcea68bdc6bce3b5f	895961d70a1227acd79984d6317ff214	EGAD00001001625,EGAD00001000122,EGAD00001000697
PBCA-DE	ICGC_MB19	EGAN00001041642	EGAX00001031133	EGAR00001031411	WHOLE_GENOME_tumor_ICGC_MB19_merged.bam.rmdup.bam	EGAF00000073421	7ee2212c1c2ab9de50467977b79ba0d7	3a6b71409596f08952ac08b048a0a1fc	EGAD00001001625,EGAD00001000122
PBCA-DE	ICGC_MB34	EGAN00001041653	EGAX00001128028	EGAR00001131963	ICGCpedbrainWGBS_MB34_AD0YKRACXX_5_2.fastq.gz.gpg	EGAF00000239038	1bc243ca6b689a1a163d26b36ad81c0d	3ed902502955b82cd75b763ecf9eba4c	EGAD00001000644,EGAD00001001630
PBCA-DE	ICGC_MB38	EGAN00001041657	EGAX00001031176	EGAR00001031465	WHOLE_GENOME_tumor_ICGC_MB38_merged.bam.rmdup.bam	EGAF00000073427	56913762059dc30d70b1429a7bf04c1b	27508071ddcaa322148ad126f877f027	EGAD00001001625,EGAD00001000122
PBCA-DE	ICGC_MB20	EGAN00001041644	EGAX00001031173	EGAR00001031396	WHOLE_GENOME_tumor_ICGC_MB20_merged.bam.rmdup.bam	EGAF00000073564	284bba7ec644c0eb02518506d5d40f77	0730ded3f8fd6279f23f755b915bdfef	EGAD00001001625,EGAD00001000122
PBCA-DE	ICGC_MB32	EGAN00001041652	EGAX00001128026	EGAR00001131961	ICGCpedbrainWGBS_MB32_AD0PCKACXX_1_2.fastq.gz.gpg	EGAF00000239034	760146aa1a1bc0156b83d1e87ff3688d	d0237d730abc6d0a0c76721c10d73092	EGAD00001000644,EGAD00001001630
PBCA-DE	ICGC_BL19	EGAN00001041601	EGAX00001031162	EGAR00001031431	WHOLE_GENOME_control_ICGC_MB19_merged.bam.rmdup.bam	EGAF00000073567	1baaf71251304f14974f3fc12feb7e2f	50990892dfa98ed8fc5472b30a00b4c0	EGAD00001001625,EGAD00001000122
PBCA-DE	ICGC_MB32	EGAN00001041652	EGAX00001128025	EGAR00001131960	ICGCpedbrainWGBS_MB32_AC0HE5ACXX_1_1.fastq.gz.gpg	EGAF00000239031	f62f57151805e182185d4ac05159b6df	5b481f24716d50fd2f50acdd9b4e7753	EGAD00001000644,EGAD00001001630
PBCA-DE	ICGC_MB6	EGAN00001041668	EGAX00001128079	EGAR00001132014	ICGCpedbrainWGBS_MB6_AD0748ACXX_1_1.fastq.gz.gpg	EGAF00000239139	dd792876d2d5a0d9a99a44842f69cc99	d27d40e2249266358f02d285bb4add74	EGAD00001000644,EGAD00001001630
PBCA-DE	ICGC_PABL161	EGAN00001107934	EGAX00001121001	EGAR00001124704	WGS_PAIRED_ICGC_PABL161_merged.bam.rmdup.bam.gpg	EGAF00000227993	f9e2c9317c49e730577b6579a3661120	77f1df5265cec26165e92ce51f3040ac	EGAD00001000616
PBCA-DE	ICGC_PABL159	EGAN00001107932	EGAX00001121000	EGAR00001124703	WGS_PAIRED_ICGC_PABL159_merged.bam.rmdup.bam.gpg	EGAF00000227992	92ae0bfe9d78305cab6b35013a7792d7	41fc68cf52765c369cc665d16bd1b55a	EGAD00001000616
PBCA-DE	ICGC_PABL158	EGAN00001107930	EGAX00001120999	EGAR00001124702	WGS_PAIRED_ICGC_PABL158_merged.bam.rmdup.bam.gpg	EGAF00000227991	2e6029e309ff21b9b2f8f93dad390de8	e4eba4cd84fabcce1c5d2e95c43b5ef3	EGAD00001000616
PBCA-DE	ICGC_BL28	EGAN00001041608	EGAX00001031148	EGAR00001031440	WHOLE_GENOME_control_ICGC_MB28_merged.bam.rmdup.bam	EGAF00000073499	08aa3ae7200844b0a9cda8b80ff776ff	06c6383f22c7a6903228cfde9d7a94a9	EGAD00001001625,EGAD00001000122,EGAD00001000697
PBCA-DE	ICGC_MB5	EGAN00001041666	EGAX00001031195	EGAR00001031430	WHOLE_GENOME_tumor_ICGC_MB5_merged.bam.rmdup.bam	EGAF00000073498	ee6f6f27e33190570f3ad1718b41bbaf	a8e1d9169ef1ae9a5918e285827b2e6d	EGAD00001001625,EGAD00001000122
PBCA-DE	ICGC_PABL163	EGAN00001107938	EGAX00001121003	EGAR00001124706	WGS_PAIRED_ICGC_PABL163_merged.bam.rmdup.bam.gpg	EGAF00000227995	40b6d16733096b5fe2d1d1e6464a7733	87b3a983bcadfffb69b528a5ce00e3c4	EGAD00001000616
PBCA-DE	ICGC_PABL162	EGAN00001107936	EGAX00001121002	EGAR00001124705	WGS_PAIRED_ICGC_PABL162_merged.bam.rmdup.bam.gpg	EGAF00000227994	2f8e5e097404d3cc2887c9728e14abe7	83088cca2dfec76db5f07c05bb48f8f4	EGAD00001000616
PBCA-DE	ICGC_BL518	EGAN00001041628	EGAX00001031207	EGAR00001031460	WHOLE_GENOME_control_ICGC_MB518_merged.bam.rmdup.bam	EGAF00000073495	cf741e560642ddce9ba635f41e668c36	e26a4ff8464a43973648d8022aa1d75b	EGAD00001001625,EGAD00001000122
