project_code	submitter_sample_id	ega_sample_id	ega_analysis_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
PBCA-DE	4EP11_control	EGAN00001209622	EGAZ00001019372	WXS_PAIRED_blood_4EP11_T_merged.bam.rmdup.bam	EGAF00000585893	a03c37eae84099b40bdc513ca3369a67	08250d31c26c9f14e52be2b18e414e2e	EGAD00001000951
PBCA-DE	7EP27_control	EGAN00001209698	EGAZ00001019405	WXS_PAIRED_blood_7EP27_merged.bam.rmdup.bam	EGAF00000585916	fa1f42a38ef01e9a5f219d84aeae4c8e	06f67751ce4df9d377b97fef712e6a0e	EGAD00001000951
PBCA-DE	4EP5_control	EGAN00001209668	EGAZ00001019395	WXS_PAIRED_blood_4EP5_T_merged.bam.rmdup.bam	EGAF00000585973	e168f942188301ebc5a857afa66e6785	543e576df0e5d92ecbc6781e3078ab5e	EGAD00001000951
PBCA-DE	4EP15_control	EGAN00001209630	EGAZ00001019376	WXS_PAIRED_blood_4EP15_T_merged.bam.rmdup.bam	EGAF00000585897	f09784bb5ad4d86478b0d7664a61e3a3	3cfd4ce3f427bc9db2741aadd680b6d6	EGAD00001000951
PBCA-DE	4EP14_control	EGAN00001209628	EGAZ00001019375	WXS_PAIRED_blood_4EP14_T_merged.bam.rmdup.bam	EGAF00000585896	ed29256411e546ab550b60a3a54426e7	bb78cde5c0428501b34ae9a1fab058c2	EGAD00001000951
PBCA-DE	4EP13_control	EGAN00001209626	EGAZ00001019374	WXS_PAIRED_blood_4EP13_T_merged.bam.rmdup.bam	EGAF00000585895	86d00cb5cef2b1a155a0b1bac4b87d22	8aeb01cb9c087659be07e62740ff9729	EGAD00001000951
PBCA-DE	4EP12_control	EGAN00001209624	EGAZ00001019373	WXS_PAIRED_blood_4EP12_T_merged.bam.rmdup.bam	EGAF00000585894	5557fd516c33aecd4160fa268491585b	574dbbb4a4daa6076508d3858ba29b69	EGAD00001000951
PBCA-DE	6EP11_tumor	EGAN00001209673	EGAZ00001019439	WXS_PAIRED_tumor_6EP11_T_merged.bam.rmdup.bam	EGAF00000585949	1156b13d61d1067302ee8d8f2e20df3e	871cfe2c1f5e91c0854862e436a1b3b7	EGAD00001000951
PBCA-DE	4EP17_control	EGAN00001209634	EGAZ00001019378	WXS_PAIRED_blood_4EP17_T_merged.bam.rmdup.bam	EGAF00000585899	e287e88d71b4f34afb8bd60a24ae2fb3	334379172b816d9797c575b62860f5cb	EGAD00001000951
PBCA-DE	4EP16_control	EGAN00001209632	EGAZ00001019377	WXS_PAIRED_blood_4EP16_T_merged.bam.rmdup.bam	EGAF00000585898	732caae669df3bb52d05e800e016342c	8ded7b994266481ca5cfd41cb3b7c377	EGAD00001000951
