project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
ESAD-UK	SS6003310	EGAN00001167702	EGAX00001127407	EGAR00001131294	pilot2/SS6003310.bam	EGAF00000236550	463aa067b61ed97cbaec014322e8a4ae	ef441238d5ee7070b5162c5d367dc899	EGAD00001003842
ESAD-UK	SS6003311	EGAN00001176858	EGAX00001137667	EGAR00001141753	pilot3/SS6003311.bam	EGAF00000279354	de0c063a70b958c8e98fe05c6aa3680c	09e4e285014d298b5dc95a1e50a6021d	EGAD00001003842
ESAD-UK	SS6003312	EGAN00001167701	EGAX00001127406	EGAR00001131293	pilot2/SS6003312.bam	EGAF00000236549	706ff28841d7dd63ea8d98c31664a3fc	59a49d310fbd0469c7a0c20b97bde0f3	EGAD00001003842
ESAD-UK	SM-4AX84	EGAN00001198223	EGAX00001187783	EGAR00001193005	SM-4AX84.bam	EGAF00000525269	f57513919f3619feb6de73fb76bc750d	951306427e28828023a90e53b3ad376e	EGAD00001003842
ESAD-UK	SM-4AWNA	EGAN00001198215	EGAX00001187775	EGAR00001192997	SM-4AWNA.bam	EGAF00000525261	905e18f160723ef10a9b305e1c6875ac	ee0ca1cd8504ff5cffa9b77ec25f48e7	EGAD00001003842
ESAD-UK	SS6003301	EGAN00001167710	EGAX00001127415	EGAR00001131302	pilot2/SS6003301.bam	EGAF00000236558	ce10913e51dfccddd46e42be1f9bd3bb	376cf8f2d4801d3546827fc573dac708	EGAD00001003842
ESAD-UK	SS6003303	EGAN00001167709	EGAX00001127414	EGAR00001131301	pilot2/SS6003303.bam	EGAF00000236557	1bda094bb038b8f6abe7876ecdd3401d	9dd78a2eea8ae6cfa1e33509acb08634	EGAD00001003842
ESAD-UK	SS6003302	EGAN00001176861	EGAX00001137670	EGAR00001141756	pilot3/SS6003302.bam	EGAF00000279357	200e524a6bb4ce8df58a18338c5d6fe9	a8ac39c5eafddd28ad191940fb49fab3	EGAD00001003842
ESAD-UK	LP6007591	EGAN00001192273	EGAX00001175419	EGAR00001180017	LP6007591.bam	EGAF00000501976	2ea44fffdca505542654b7c7d6fa8a75	3c68616e030c93ee7315955fe910cf98	EGAD00001003842
ESAD-UK	LP6007590	EGAN00001192268	EGAX00001175414	EGAR00001180012	LP6007590.bam	EGAF00000501971	c48ec6f6ea4c3cc116f3fd80e2035dca	862d4e2907075f68b2090a7c77517956	EGAD00001003842
ESAD-UK	LP6007393-DNA_A01	EGAN00001199994	EGAX00001187934	EGAR00001193156	LP6007393-DNA_A01.bam	EGAF00000525501	f89921071f4c3ec9dfbc88979a8a3837	20058c458ebf7f8c3bc9d5cdfa546818	EGAD00001003842
ESAD-UK	LP6007394-DNA_A01	EGAN00001200014	EGAX00001187954	EGAR00001193176	LP6007394-DNA_A01.bam	EGAF00000525521	bf271fbbf1246b7a44a677657cc0abc8	72ac4f8e732a87328fd5d77cc1ba0755	EGAD00001003842
ESAD-UK	SS6003322	EGAN00001167700	EGAX00001127405	EGAR00001131292	pilot2/SS6003322.bam	EGAF00000236548	226de91f6ae9370f7b100e33cefe569f	b62e1ed793eb550755e64f94fb5fc59e	EGAD00001003842
ESAD-UK	SS6003323	EGAN00001176857	EGAX00001137666	EGAR00001141752	pilot3/SS6003323.bam	EGAF00000279353	669af45456716f237169e815f625243f	79684e6f5d3ae27abbed462ba7fa9d27	EGAD00001003842
ESAD-UK	SS6003324	EGAN00001167699	EGAX00001127404	EGAR00001131291	pilot2/SS6003324.bam	EGAF00000236547	3e99a8680e6bd7a8c5fe2f0752cef1db	66bc996f43dd3ce9806bd1eb50468381	EGAD00001003842
ESAD-UK	SS6003319	EGAN00001167704	EGAX00001127409	EGAR00001131296	pilot2/SS6003319.bam	EGAF00000236552	2de730e7f3d92fa11e5643d203b40cc8	a8e44e4ed3a98cdd115ce4d824b8dbff	EGAD00001003842
ESAD-UK	SS6003320	EGAN00001176860	EGAX00001137669	EGAR00001141755	pilot3/SS6003320.bam	EGAF00000279356	34d962985dd9f0091986a849a084c2a2	e6daed31ce218361f3c29742a5df3387	EGAD00001003842
ESAD-UK	SS6003321	EGAN00001167703	EGAX00001127408	EGAR00001131295	pilot2/SS6003321.bam	EGAF00000236551	fabdbc3afeab50e21824dd65df36d91d	ad5b614517b7e34427a72ee7ccf1277d	EGAD00001003842
ESAD-UK	LP6007504-DNA_A01	EGAN00001201495	EGAX00001188457	EGAR00001193679	LP6007504-DNA_A01.bam	EGAF00000530891	7ed8926ae2b09c9807401faac9c51f48	7005a0327add0f982cbdd4c2443182c3	EGAD00001003842
ESAD-UK	LP6007566-DNA_A01	EGAN00001201504	EGAX00001188466	EGAR00001193688	LP6007566-DNA_A01.bam	EGAF00000530900	a8b2b13ad55d721188ba94afd677e65f	9d6de7ada4fe623c6533a53d9e5218dc	EGAD00001003842
ESAD-UK	SS6003316	EGAN00001167718	EGAX00001127423	EGAR00001131310	pilot2/SS6003316.bam	EGAF00000236566	b5a6d34681d08029f9d304ba65781a52	71f013923f3982b3dc9b8938fb6a10a9	EGAD00001003842
ESAD-UK	SS6003317	EGAN00001176862	EGAX00001137671	EGAR00001141757	pilot3/SS6003317.bam	EGAF00000279358	e0384a672e8705d4f4285fba265752b9	8da1ab92aac4e7c9f420c3deb78fb0fb	EGAD00001003842
ESAD-UK	SS6003318	EGAN00001167717	EGAX00001127422	EGAR00001131309	pilot2/SS6003318.bam	EGAF00000236565	ccd8d882bd302558a0ed7d168a12bb17	09e6727b93a3049294b4019b899939e7	EGAD00001003842
ESAD-UK	LP6007395-DNA_A01	EGAN00001199995	EGAX00001187935	EGAR00001193157	LP6007395-DNA_A01.bam	EGAF00000525502	eb160a3a556fccde4542c18856ff3c3a	94e3e601e821b787bf57c6f8106049d1	EGAD00001003842
ESAD-UK	LP6007396-DNA_A01	EGAN00001200015	EGAX00001187955	EGAR00001193177	LP6007396-DNA_A01.bam	EGAF00000525522	24c04512496980038146c1a3eb8cf268	1d902f7ca367ef0f8c13b86a19bc6450	EGAD00001003842
ESAD-UK	LP6007397-DNA_A01	EGAN00001199996	EGAX00001187936	EGAR00001193158	LP6007397-DNA_A01.bam	EGAF00000525503	b5cb2b8afd0b8a0f9fedf65fa091ecec	414d167047664c11f2c989e264f4c0bc	EGAD00001003842
ESAD-UK	LP6007398-DNA_A01	EGAN00001200016	EGAX00001187956	EGAR00001193178	LP6007398-DNA_A01.bam	EGAF00000525523	672a4296d1e1d40ca63e84d1ac91b954	81e3e69461afbb0fb507617889eee3d3	EGAD00001003842
ESAD-UK	LP6007400-DNA_A01	EGAN00001199997	EGAX00001187937	EGAR00001193159	LP6007400-DNA_A01.bam	EGAF00000525504	06221e056f7ec0e3cac5616c421b4218	1842a27eea02aba6dde63fcf795a3c08	EGAD00001003842
