project_code	submitter_sample_id	ega_sample_id	ega_experiment_id	ega_run_id	file_name	ega_file_id	encrypted_file_md5sum	file_md5sum	dataset_id
UTCA-FR	DA14041	EGAN00001594352	EGAX00001554144	EGAR00001598318	ls2729_C6LFLANXX_6_27nf.ua.bam	EGAF00001757610	1e01114fed28b5d940d6ddc3f5384f08	7b6fb92bf43952060672ab75de1478b9	EGAD00001003755
UTCA-FR	DA14041	EGAN00001594352	EGAX00001554145	EGAR00001598319	ls2746_C6H7LANXX_8_27nf.ua.bam	EGAF00001757611	cc83924eceaa6fed7013a64c7d3a7f23	a1306a6e45fe8a2339e5c1482c01cf06	EGAD00001003755
UTCA-FR	DA14041	EGAN00001594352	EGAX00001554146	EGAR00001598320	ls2781_C5UDWANXX_8_27nf.ua.bam	EGAF00001757612	ab9759b31dff0726f5877aee786509ef	d2b3b7c8c91e80a632672b6857b3d9a0	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554147	EGAR00001598321	ls2720_C6H7LANXX_5_25nf.ua.bam	EGAF00001757613	ed21f50fe50609cebaddac89a38a6d4a	a07aec6f08a48ff5c8b87a59648fe46c	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554148	EGAR00001598322	ls2741_C6H7LANXX_6_25nf.ua.bam	EGAF00001757614	e0a8e5c8cf376c4b8593650b9c3329c2	efa881e08747f5953f98ea7857131708	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554149	EGAR00001598323	ls2751_C6H7LANXX_2_25nf.ua.bam	EGAF00001757615	f5ab176e2907c854bc1aef078ffaa289	5560c7624c3ac045cf51180d619bc53c	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554150	EGAR00001598324	ls2775_C6H7LANXX_4_25nf.ua.bam	EGAF00001757616	cfc1294c317fb4f37543d6e9ddd7ea05	b8f70265279f0ec90d9c024e2d5201c1	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554151	EGAR00001598325	ls2797_C6H7LANXX_3_25nf.ua.bam	EGAF00001757617	79d278ca82f1a23ea616cc56fed9bd30	fa2cc6346ab5872d851f4da8fb482586	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554152	EGAR00001598326	ls2800_C5UDWANXX_7_25nf.ua.bam	EGAF00001757618	e6dbd7d1ca6e5e4b94fc4ec02f281706	64e635d240dc965f9e70194ce57e64e8	EGAD00001003755
UTCA-FR	DA14042	EGAN00001594353	EGAX00001554153	EGAR00001598327	ls2810_C6LFLANXX_7_25nf.ua.bam	EGAF00001757619	3cd205b23e837d7f1d62b643f29c3b10	805e91ea2c1ea45d367159d1e8826eba	EGAD00001003755
